ID,Accession,Target,TargetID,Experiment,Literature,Tissue
hsa-mir-130a-3p,MIMAT0000425,GADD45A,1647,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RGS2,5997,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CTH,1491,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PLEKHM2,23207,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TMEM9,252839,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NID1,4811,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,LGALS8,3964,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MTR,4548,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RBBP5,5929,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,GBP1,2633,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,APH1A,51107,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CDC20,991,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,B4GALT2,8704,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,AKR1A1,10327,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PIK3R3,8503,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SLC19A2,10560,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,IRF6,3664,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CENPF,1063,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RPA2,6118,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,KMT2A,4297,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,KIF14,9928,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CREB1,1385,AGO-IP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ANKRD13C,81573,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TNFAIP3,7128,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,FBXL5,26234,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SLC16A7,9194,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TGIF2,60436,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CCNI,10983,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RAB3GAP2,25782,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,UCHL3,7347,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CCDC92,80212,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CCDC92,80212,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,HEATR1,55127,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,HDHD3,81932,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MAPKAP1,79109,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,VPS4B,9525,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,C19orf25,148223,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,IRF2BPL,64207,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,AREL1,9870,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RBM25,58517,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RHOQ,23433,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ATAD2B,54454,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,LGALSL,29094,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,IFIT3,3437,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,IFIT2,3433,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CPN1,1369,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,GNA13,10672,"PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,KANSL1,284058,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,KANSL1,284058,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,KANSL1,284058,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CD274,29126,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ACAT2,39,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,EPC1,80314,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,IQSEC3,440073,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,IQSEC3,440073,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ENOX1,55068,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,KBTBD7,84078,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TMPO,7112,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,APAF1,317,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DUSP4,1846,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TARDBP,23435,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,LYPLA1,10434,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TRIM25,7706,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NCAPH,23397,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PYROXD1,79912,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TNFSF10,8743,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CXCR4,7852,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,OCRL,4952,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RBBP6,5930,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ZMIZ2,83637,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,INHBA,3624,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,KIAA1549,57670,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MED13L,23389,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CDKN2C,1031,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PKN1,5585,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ATG101,60673,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ATPAF1,64756,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NMI,9111,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,LPGAT1,9926,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,G0S2,50486,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RAP2C,57826,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ACSL3,2181,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SDC4,6385,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,STAU1,6780,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RNF114,55905,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DDX27,55661,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,STAMBP,10617,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TRERF1,55809,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MRS2,57380,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NQO2,4835,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,AARS2,57505,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MED20,9477,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CDKN1A,1026,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SSR1,6745,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NUP153,9972,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CXCL6,6372,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,EMC3,55831,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CNOT1,23019,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,GOT2,2806,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,EFNB2,1948,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MBOAT7,79143,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SLC2A4RG,56731,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PANK2,80025,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ITPA,3704,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RALY,22913,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PLAGL2,5326,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,LRFN3,79414,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,UBA2,10054,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SCAF1,58506,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,BECN1,8678,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TRAP1,10131,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,AHDC1,27245,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,IFI6,2537,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TIMM17B,10245,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ATG14,22863,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SIX1,6495,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DLGAP5,9787,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CANX,821,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CANX,821,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,HIVEP3,59269,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,HELB,92797,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TSPAN8,7103,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PTPRB,5787,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,UBR4,23352,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,HP1BP3,50809,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SLC35E1,79939,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MACF1,23499,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,METTL16,79066,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TUBA4A,7277,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RNF6,6049,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,STEAP4,79689,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CASD1,64921,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ZFP36,7538,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ATF4,468,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,APOL3,80833,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TPST2,8459,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,LIF,3976,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DOCK4,9732,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PODXL,5420,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DNAJB9,4189,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NDUFA5,4698,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MYO1B,4430,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ORMDL1,94101,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,INO80,54617,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DUT,1854,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CHAC1,79094,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CLN6,54982,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,COPB1,1315,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,E2F8,79733,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MPDU1,9526,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ILF3,3609,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SLC44A2,57153,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,BCL2L2,599,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,FOXA1,3169,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,EAPP,55837,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,KLF16,83855,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SHC2,25759,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PHF10,55274,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,FAM155B,27112,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SAT1,6303,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DOCK6,57572,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,XPO7,23039,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ACE2,59272,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,BST2,684,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DDA1,79016,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PGLS,25796,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TULP4,56995,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MLLT1,4298,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ZSWIM6,57688,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PXDN,7837,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ATXN10,25814,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ZNF337,26152,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TAF4,6874,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TAF4,6874,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ASS1,445,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TRIM28,10155,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ATG4D,84971,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SESN2,83667,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SESN2,83667,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NOL11,25926,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,UBE4B,10277,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PRRG1,5638,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ULBP2,80328,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ATP6V1E1,529,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,IDO1,3620,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ABCB7,22,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,HAUS8,93323,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SH3BP5,9467,"PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SLC6A6,6533,Chimeric fragments,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TUBG1,7283,"PAR-CLIP, qPCR, Western Blot",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MAP1B,4131,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,WDR44,54521,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TOP2A,7153,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,KHDRBS3,10656,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TRIM21,6737,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DHX30,22907,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TRIM22,10346,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,EFR3A,23167,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,XAF1,54739,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,REEP2,51308,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SDF2,6388,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SNAP25,6616,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DCAF8,50717,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ZBED3,84327,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MYH10,4628,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SCO1,6341,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SLC41A1,254428,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TPT1,7178,"Genetic Testing, qPCR, Western Blot",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RFC3,5983,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,FAM104A,84923,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,WDR74,54663,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RTN3,10313,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ATP13A3,79572,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,IPO8,10526,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SBF2,81846,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ZFC3H1,196441,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,LOXL2,4017,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MBD2,8932,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CCNB1,891,"AGO-IP, Luciferase Reporter Assay, qPCR, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,VHL,7428,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ARL8B,55207,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,EDEM1,9695,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PPHLN1,51535,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ROCK2,9475,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RSAD2,91543,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,LPIN1,23175,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,LDHA,3939,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,LDHA,3939,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,IL6ST,3572,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TIMM17A,10440,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,EMP1,2012,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PUM1,9698,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PHC2,1912,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DSC2,1824,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RNF138,51444,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DSC1,1823,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,DHX34,9704,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,APLNR,187,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,ARHGAP32,9743,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TMED7,51014,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,NREP,9315,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,WDR36,134430,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,FBXO21,23014,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,OASL,8638,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,HRK,8739,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,UGT2B28,54490,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TES,26136,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,MDFIC,29969,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SYNCRIP,10492,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,EPHA7,2045,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,EHF,26298,Microarrays,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CAPRIN1,4076,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TROAP,10024,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,PAN2,9924,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CCDC142,84865,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,GNS,2799,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TAF5L,27097,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CEP350,9857,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,RC3H1,149041,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,SERPINE2,5270,HITS-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,TMBIM1,64114,PAR-CLIP,tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CYP27A1,1593,"Genetic Testing, qPCR, Western Blot",tarbase,Unspecified
hsa-mir-130a-3p,MIMAT0000425,CAB39,51719,CLEAR-CLIP,tarbase,Unspecified
